,name,conditional_probability,percentile,adjusted_p_value,should accept
392,metabolic|genitourinary,0.0035587188612099642,0.18878718535469108,0.01806282722513089,True
393,metabolic|oncologic,0.0027598896044158236,0.15446224256292906,0.01760458175689966,True
394,metabolic|written media references,0.0018382352941176473,0.11956521739130435,0.014791413984712152,True
395,metabolic|chemical process,0.0031201248049922002,0.16819221967963388,0.01806282722513089,True
399,metabolic|property of toxin,0.00370495116200741,0.2036613272311213,0.01806282722513089,True
400,metabolic|somatic sensation,0.005291005291005291,0.2723112128146453,0.019198284894640077,True
401,metabolic|neurologic disorder,0.004775022956841139,0.2448512585812357,0.019198284894640077,True
402,metabolic|perception,0.002799813345776948,0.15903890160183065,0.01760458175689966,True
404,metabolic|sense of self,0.005552984729291994,0.2814645308924485,0.019728896965045543,True
405,metabolic|use of substance,0.006032045240339303,0.29462242562929064,0.020231481481481482,True
406,metabolic|sexual activity,0.003996802557953637,0.21967963386727687,0.018143018466852665,True
407,metabolic|uninterpretable,0.004006410256410257,0.2208237986270023,0.018143018466852665,True
411,metabolic|esp,0.0021718895439031957,0.13787185354691076,0.015687863317118952,True
412,metabolic|infectious,0.0032840722495894913,0.17848970251716248,0.01806282722513089,True
413,metabolic|cognitive ability,0.00423728813559322,0.22654462242562928,0.018703989042972095,True
414,metabolic|behavior,0.003595274781715459,0.19221967963386727,0.01806282722513089,True
415,metabolic|integumentary,0.006544502617801047,0.3146453089244851,0.020724037156254264,True
416,hematologic|emotion,0.0005377066810055115,0.05034324942791762,0.010164445374828461,True
417,hematologic|global nervous system,0.0005178663904712584,0.04805491990846682,0.010164445374828461,True
418,hematologic|immunologic,0.025,0.5743707093821511,0.042843137254901964,True
420,hematologic|misclassified,0.0008301051466519093,0.06864988558352403,0.011895364346571579,True
421,hematologic|gastrointestinal,0.0015881418740074113,0.11098398169336385,0.014309649462705952,True
423,hematologic|cardiovascular,0.002068252326783868,0.13558352402745996,0.015190357425286558,True
424,hematologic|genitourinary,0.0011862396204033216,0.08924485125858124,0.013092792330080465,True
425,hematologic|oncologic,0.003679852805887765,0.20194508009153317,0.01806282722513089,True
427,hematologic|chemical process,0.00234009360374415,0.14302059496567507,0.016232077854542754,True
429,hematologic|musculoskeletal,0.01666666666666667,0.49084668192219677,0.033563748079877116,True
430,hematologic|place references,0.006329113924050634,0.3100686498855835,0.020411976271661452,True
431,hematologic|property of toxin,0.0006736274840013472,0.059496567505720827,0.011322123481099566,True
432,hematologic|somatic sensation,0.005291005291005291,0.2723112128146453,0.019198284894640077,True
433,hematologic|neurologic disorder,0.0009182736455463728,0.07265446224256293,0.011895364346571579,True
434,hematologic|perception,0.0005832944470368642,0.05377574370709382,0.010164445374828461,True
436,hematologic|sense of self,0.0004627487274409996,0.03775743707093822,0.010164445374828461,True
437,hematologic|use of substance,0.0015080113100848257,0.10354691075514874,0.014203068122724913,True
438,hematologic|sexual activity,0.004796163069544364,0.2482837528604119,0.019198284894640077,True
439,hematologic|uninterpretable,0.0008012820512820513,0.06750572082379863,0.011869839200347674,True
440,hematologic|respiratory,0.0015527950310559007,0.10640732265446225,0.014203068122724913,True
441,hematologic|activity references,0.025,0.5743707093821511,0.042843137254901964,True
443,hematologic|esp,0.0003102699348433137,0.02116704805491991,0.010164445374828461,True
444,hematologic|infectious,0.0049261083743842365,0.2551487414187643,0.019198284894640077,True
445,hematologic|cognitive ability,0.001155624036979969,0.08581235697940504,0.013092792330080465,True
446,hematologic|behavior,0.0010272213662044169,0.08123569794050343,0.012381181737048634,True
447,hematologic|integumentary,0.003926701570680628,0.21681922196796338,0.01806282722513089,True
448,musculoskeletal|emotion,0.0004032800107541336,0.03546910755148741,0.010164445374828461,True
449,musculoskeletal|global nervous system,0.0005178663904712584,0.04805491990846682,0.010164445374828461,True
452,musculoskeletal|misclassified,0.00027670171555063645,0.018306636155606407,0.010164445374828461,True
453,musculoskeletal|gastrointestinal,0.0013234515616728428,0.09725400457665904,0.01339035579212775,True
455,musculoskeletal|cardiovascular,0.001034126163391934,0.08295194508009153,0.012381181737048634,True
456,musculoskeletal|genitourinary,0.0005931198102016608,0.057208237986270026,0.010164445374828461,True
457,musculoskeletal|oncologic,0.0027598896044158236,0.15446224256292906,0.01760458175689966,True
459,musculoskeletal|chemical process,0.0007800312012480501,0.062356979405034325,0.011869839200347674,True
461,musculoskeletal|hematologic,0.008333333333333335,0.35183066361556065,0.023456608816335506,True
463,musculoskeletal|property of toxin,0.0005052206130010104,0.04233409610983982,0.010164445374828461,True
464,musculoskeletal|somatic sensation,0.005291005291005291,0.2723112128146453,0.019198284894640077,True
465,musculoskeletal|neurologic disorder,0.00036730945821854917,0.030892448512585814,0.010164445374828461,True
468,musculoskeletal|sense of self,0.0004627487274409996,0.03775743707093822,0.010164445374828461,True
469,musculoskeletal|use of substance,0.00037700282752120643,0.03260869565217391,0.010164445374828461,True
470,musculoskeletal|sexual activity,0.0007993605115907274,0.06578947368421052,0.011869839200347674,True
471,musculoskeletal|uninterpretable,0.00046741452991452993,0.04004576659038902,0.010164445374828461,True
472,musculoskeletal|respiratory,0.0015527950310559007,0.10640732265446225,0.014203068122724913,True
476,musculoskeletal|infectious,0.006568144499178983,0.3169336384439359,0.020724037156254264,True
477,musculoskeletal|cognitive ability,0.0001926040061633282,0.012585812356979404,0.010164445374828461,True
478,musculoskeletal|behavior,0.00017120356103406952,0.008009153318077803,0.010164445374828461,True
479,musculoskeletal|integumentary,0.002617801047120419,0.15102974828375287,0.0173330160241155,True
480,place references|emotion,0.0018147600483936013,0.11784897025171624,0.014791413984712152,True
481,place references|global nervous system,0.002934576212670464,0.16247139588100687,0.018062109928690038,True
482,place references|immunologic,0.00625,0.30778032036613273,0.020231481481481482,True
483,place references|motor,0.0019193857965451055,0.12814645308924486,0.01484551492195064,True
484,place references|misclassified,0.001936912008854455,0.13043478260869565,0.014849658734550821,True
485,place references|gastrointestinal,0.0029115934356802545,0.16075514874141877,0.018047749381450654,True
487,place references|cardiovascular,0.005170630816959669,0.2643020594965675,0.019198284894640077,True
488,place references|genitourinary,0.0035587188612099642,0.18878718535469108,0.01806282722513089,True
489,place references|oncologic,0.0027598896044158236,0.15446224256292906,0.01760458175689966,True
491,place references|chemical process,0.0039001560062402497,0.2139588100686499,0.01806282722513089,True
493,place references|hematologic,0.01666666666666667,0.49084668192219677,0.033563748079877116,True
495,place references|property of toxin,0.003536544291007073,0.18649885583524028,0.01806282722513089,True
497,place references|neurologic disorder,0.003489439853076217,0.18421052631578946,0.01806282722513089,True
498,place references|perception,0.002216518898740084,0.13958810068649885,0.015878996045072404,True
499,place references|endocrine,0.020833333333333336,0.5360411899313501,0.03857697740112995,True
500,place references|sense of self,0.002313743637204998,0.14073226544622425,0.016232077854542754,True
501,place references|use of substance,0.003770028275212064,0.2048054919908467,0.01806282722513089,True
502,place references|sexual activity,0.0031974420463629096,0.17448512585812356,0.01806282722513089,True
503,place references|uninterpretable,0.002403846153846154,0.14759725400457666,0.016286523553965416,True
504,place references|respiratory,0.0015527950310559007,0.10640732265446225,0.014203068122724913,True
507,place references|esp,0.002792429413589823,0.15789473684210525,0.01760458175689966,True
508,place references|infectious,0.0049261083743842365,0.2551487414187643,0.019198284894640077,True
509,place references|cognitive ability,0.003659476117103236,0.19794050343249428,0.01806282722513089,True
510,place references|behavior,0.001712035610340695,0.11670480549199085,0.01466979532782125,True
511,place references|integumentary,0.003926701570680628,0.21681922196796338,0.01806282722513089,True
512,property of toxin|emotion,0.04368866783169781,0.717391304347826,0.06050237341772152,False
513,property of toxin|global nervous system,0.05627481443121008,0.8443935926773455,0.06664524093885855,False
514,property of toxin|immunologic,0.0625,0.8872997711670481,0.0701219512195122,False
515,property of toxin|motor,0.06525911708253358,0.898741418764302,0.07256548133604879,False
516,property of toxin|misclassified,0.04717764250138352,0.7688787185354691,0.061357722263785684,False
517,property of toxin|gastrointestinal,0.05426151402858656,0.8352402745995423,0.06496515515203377,False
518,property of toxin|song references,0.08571428571428572,0.9307780320366132,0.09191936897458369,False
519,property of toxin|cardiovascular,0.048603929679420885,0.7848970251716247,0.061923957055122235,False
520,property of toxin|genitourinary,0.04744958481613286,0.7711670480549199,0.06152958031053431,False
521,property of toxin|oncologic,0.04139834406623735,0.6864988558352403,0.059690087472832734,False
522,property of toxin|written media references,0.04779411764705883,0.7745995423340961,0.06155428080443134,False
523,property of toxin|chemical process,0.05070202808112324,0.8100686498855835,0.06258979172726231,False
524,property of toxin|metabolic,0.045081967213114756,0.7408466819221968,0.06080499898805909,False
525,property of toxin|hematologic,0.03333333333333334,0.6361556064073226,0.05202380952380953,False
526,property of toxin|musculoskeletal,0.05,0.7980549199084668,0.062106724337071095,False
527,property of toxin|place references,0.06645569620253165,0.9016018306636155,0.0736620311841551,False
528,property of toxin|somatic sensation,0.0582010582010582,0.8564073226544623,0.06791418540417206,False
529,property of toxin|neurologic disorder,0.05013774104683196,0.8066361556064073,0.062156575425434235,False
530,property of toxin|perception,0.05377974801679888,0.8306636155606407,0.06467536085525744,False
531,property of toxin|endocrine,0.0625,0.8872997711670481,0.0701219512195122,False
532,property of toxin|sense of self,0.04349838037945396,0.7151029748283753,0.06050237341772152,False
533,property of toxin|use of substance,0.05560791705937795,0.8409610983981693,0.06612424423115146,False
534,property of toxin|sexual activity,0.03996802557953637,0.6739130434782609,0.05920718522041076,False
535,property of toxin|uninterpretable,0.04346955128205129,0.7139588100686499,0.06050237341772152,False
536,property of toxin|respiratory,0.046583850931677016,0.7620137299771167,0.06109383050588706,False
537,property of toxin|activity references,0.05,0.7980549199084668,0.062106724337071095,False
539,property of toxin|esp,0.051194539249146756,0.8135011441647597,0.06293112138362063,False
540,property of toxin|infectious,0.04433497536945813,0.7311212814645309,0.060584560682422406,False
541,property of toxin|cognitive ability,0.04795839753466872,0.7768878718535469,0.06155428080443134,False
542,property of toxin|behavior,0.04536894367402841,0.7448512585812357,0.060905067155067154,False
543,property of toxin|integumentary,0.04450261780104712,0.7339816933638444,0.060584560682422406,False
544,somatic sensation|emotion,0.0012770533673880898,0.09267734553775744,0.01339035579212775,True
545,somatic sensation|global nervous system,0.001553599171413775,0.10869565217391304,0.014203068122724913,True
547,somatic sensation|motor,0.003838771593090211,0.20766590389016018,0.01806282722513089,True
548,somatic sensation|misclassified,0.0016602102933038186,0.11384439359267734,0.014510237963475373,True
549,somatic sensation|gastrointestinal,0.00185283218634198,0.12414187643020595,0.014791413984712152,True
551,somatic sensation|cardiovascular,0.002068252326783868,0.13558352402745996,0.015190357425286558,True
552,somatic sensation|genitourinary,0.0011862396204033216,0.08924485125858124,0.013092792330080465,True
553,somatic sensation|oncologic,0.0018399264029438824,0.12128146453089245,0.014791413984712152,True
555,somatic sensation|chemical process,0.00234009360374415,0.14302059496567507,0.016232077854542754,True
556,somatic sensation|metabolic,0.0020491803278688526,0.13329519450800914,0.015190357425286558,True
557,somatic sensation|hematologic,0.008333333333333335,0.35183066361556065,0.023456608816335506,True
558,somatic sensation|musculoskeletal,0.01666666666666667,0.49084668192219677,0.033563748079877116,True
560,somatic sensation|property of toxin,0.001852475581003705,0.12242562929061784,0.014791413984712152,True
561,somatic sensation|neurologic disorder,0.00202020202020202,0.13157894736842105,0.015190357425286558,True
562,somatic sensation|perception,0.0011665888940737283,0.08695652173913043,0.013092792330080465,True
564,somatic sensation|sense of self,0.0013882461823229986,0.10183066361556065,0.013632889475846075,True
565,somatic sensation|use of substance,0.002639019792648445,0.15217391304347827,0.017342130065975493,True
566,somatic sensation|sexual activity,0.002398081534772182,0.14645308924485126,0.016286523553965416,True
567,somatic sensation|uninterpretable,0.0013354700854700855,0.09839816933638444,0.01339035579212775,True
568,somatic sensation|respiratory,0.0031055900621118015,0.16590389016018306,0.01806282722513089,True
571,somatic sensation|esp,0.001861619609059882,0.12585812356979406,0.014791413984712152,True
572,somatic sensation|infectious,0.0016420361247947456,0.11212814645308924,0.014510237963475373,True
573,somatic sensation|cognitive ability,0.0013482280431432975,0.10011441647597254,0.01339035579212775,True
574,somatic sensation|behavior,0.0008560178051703475,0.06979405034324943,0.011895364346571579,True
575,somatic sensation|integumentary,0.0013089005235602095,0.09496567505720824,0.01339035579212775,True
576,neurologic disorder|emotion,0.03952144105390509,0.6716247139588101,0.05884453063221985,False
577,neurologic disorder|global nervous system,0.04557224236147074,0.7471395881006865,0.060905067155067154,False
578,neurologic disorder|immunologic,0.0375,0.6584668192219679,0.056901041666666666,False
579,neurologic disorder|motor,0.06525911708253358,0.898741418764302,0.07256548133604879,False
580,neurologic disorder|misclassified,0.046624239070282236,0.7631578947368421,0.06109383050588706,False
581,neurologic disorder|gastrointestinal,0.03864478560084701,0.6670480549199085,0.057898586055582645,False
582,neurologic disorder|song references,0.028571428571428574,0.6052631578947368,0.04685071026534442,True
583,neurologic disorder|cardiovascular,0.05222337125129266,0.8215102974828375,0.06356995330589106,False
584,neurologic disorder|genitourinary,0.046263345195729534,0.7585812356979404,0.060905067155067154,False
585,neurologic disorder|oncologic,0.04231830726770929,0.7048054919908466,0.05998611437789614,False
586,neurologic disorder|written media references,0.049632352941176475,0.7894736842105263,0.062106724337071095,False
587,neurologic disorder|chemical process,0.04758190327613105,0.7723112128146453,0.06155428080443134,False
588,neurologic disorder|metabolic,0.05327868852459017,0.8283752860411899,0.06431709084322072,False
589,neurologic disorder|hematologic,0.04166666666666667,0.6916475972540046,0.059690087472832734,False
590,neurologic disorder|musculoskeletal,0.03333333333333334,0.6361556064073226,0.05202380952380953,False
591,neurologic disorder|place references,0.06012658227848102,0.8638443935926774,0.06951141919496351,False
592,neurologic disorder|property of toxin,0.04597507578309195,0.7517162471395881,0.060905067155067154,False
593,neurologic disorder|somatic sensation,0.0582010582010582,0.8564073226544623,0.06791418540417206,False
594,neurologic disorder|perception,0.047246850209986,0.7700228832951945,0.061357722263785684,False
595,neurologic disorder|endocrine,0.10416666666666667,0.9467963386727689,0.10995370370370372,False
596,neurologic disorder|sense of self,0.045812124016658955,0.7494279176201373,0.060905067155067154,False
597,neurologic disorder|use of substance,0.04278982092365693,0.7082379862700229,0.06041729157879831,False
598,neurologic disorder|sexual activity,0.040767386091127095,0.6807780320366132,0.059690087472832734,False
599,neurologic disorder|uninterpretable,0.041733440170940175,0.6967963386727689,0.059690087472832734,False
600,neurologic disorder|respiratory,0.03881987577639751,0.669908466819222,0.057898586055582645,False
601,neurologic disorder|activity references,0.025,0.5743707093821511,0.042843137254901964,True
603,neurologic disorder|esp,0.050263729444616816,0.8077803203661327,0.06222450359007804,False
604,neurologic disorder|infectious,0.041050903119868636,0.683066361556064,0.059690087472832734,False
605,neurologic disorder|cognitive ability,0.04314329738058552,0.7116704805491991,0.06050237341772152,False
606,neurologic disorder|behavior,0.04485533299092621,0.7379862700228833,0.060780714781503105,False
607,neurologic disorder|integumentary,0.04450261780104712,0.7339816933638444,0.060584560682422406,False
608,perception|emotion,0.07050678854684769,0.9118993135011442,0.0773186112797301,False
609,perception|global nervous system,0.0769894700500604,0.919908466819222,0.0836925333628766,False
610,perception|immunologic,0.03125,0.6195652173913043,0.050392066420664204,False
611,perception|motor,0.06717850287907869,0.9061784897025171,0.07413385292463986,False
612,perception|misclassified,0.07332595462091865,0.914187643020595,0.08020886650648673,False
613,perception|gastrointestinal,0.060614081524616205,0.868421052631579,0.06979803327077017,False
614,perception|song references,0.14285714285714285,1.0,0.14285714285714285,False
615,perception|cardiovascular,0.06411582213029988,0.8958810068649885,0.07156734168822747,False
616,perception|genitourinary,0.06227758007117438,0.8810068649885584,0.0701219512195122,False
617,perception|oncologic,0.061637534498620056,0.8764302059496567,0.0701219512195122,False
618,perception|written media references,0.08088235294117647,0.9221967963386728,0.08770617428112684,False
619,perception|chemical process,0.07098283931357255,0.9130434782608695,0.07774310972438898,False
620,perception|metabolic,0.04918032786885246,0.7866132723112128,0.062106724337071095,False
621,perception|hematologic,0.04166666666666667,0.6916475972540046,0.059690087472832734,False
623,perception|place references,0.06012658227848102,0.8638443935926774,0.06951141919496351,False
624,perception|property of toxin,0.07763556753115526,0.9210526315789473,0.08429004474811143,False
625,perception|somatic sensation,0.05291005291005291,0.8260869565217391,0.06404901141743247,False
626,perception|neurologic disorder,0.0743801652892562,0.9164759725400458,0.08115888197604235,False
627,perception|endocrine,0.020833333333333336,0.5360411899313501,0.03857697740112995,True
628,perception|sense of self,0.08653401203146692,0.9336384439359268,0.09268471386703687,False
629,perception|use of substance,0.06823751178133836,0.9084668192219679,0.07511282782983593,False
630,perception|sexual activity,0.058353317346123104,0.8581235697940504,0.06800106581401545,False
631,perception|uninterpretable,0.07017895299145299,0.9107551487414187,0.07705578506850493,False
632,perception|respiratory,0.06521739130434782,0.897025171624714,0.07256548133604879,False
633,perception|activity references,0.025,0.5743707093821511,0.042843137254901964,True
635,perception|esp,0.08439342227738132,0.9256292906178489,0.09117410515504484,False
636,perception|infectious,0.036124794745484405,0.6544622425629291,0.055197675887331064,False
637,perception|cognitive ability,0.06991525423728813,0.9096109839816934,0.07686280780300607,False
638,perception|behavior,0.0746447526108543,0.9176201372997712,0.08134602715945968,False
639,perception|integumentary,0.04712041884816754,0.7665903890160183,0.061357722263785684,False
640,endocrine|emotion,0.0002016400053770668,0.016018306636155607,0.010164445374828461,True
641,endocrine|global nervous system,0.0005178663904712584,0.04805491990846682,0.010164445374828461,True
643,endocrine|motor,0.0019193857965451055,0.12814645308924486,0.01484551492195064,True
644,endocrine|misclassified,0.00013835085777531822,0.005720823798627002,0.010164445374828461,True
645,endocrine|gastrointestinal,0.0007940709370037057,0.06407322654462243,0.011869839200347674,True
647,endocrine|cardiovascular,0.001034126163391934,0.08295194508009153,0.012381181737048634,True
648,endocrine|genitourinary,0.0011862396204033216,0.08924485125858124,0.013092792330080465,True
649,endocrine|oncologic,0.0009199632014719412,0.07551487414187644,0.011895364346571579,True
655,endocrine|place references,0.003164556962025317,0.17105263157894737,0.01806282722513089,True
656,endocrine|property of toxin,0.0005052206130010104,0.04233409610983982,0.010164445374828461,True
658,endocrine|neurologic disorder,0.0009182736455463728,0.07265446224256293,0.011895364346571579,True
659,endocrine|perception,0.00011665888940737284,0.0017162471395881006,0.010164445374828461,True
661,endocrine|use of substance,0.00037700282752120643,0.03260869565217391,0.010164445374828461,True
662,endocrine|sexual activity,0.0007993605115907274,0.06578947368421052,0.011869839200347674,True
663,endocrine|uninterpretable,0.0003338675213675214,0.02459954233409611,0.010164445374828461,True
668,endocrine|infectious,0.0032840722495894913,0.17848970251716248,0.01806282722513089,True
669,endocrine|cognitive ability,0.0001926040061633282,0.012585812356979404,0.010164445374828461,True
670,endocrine|behavior,0.0005136106831022084,0.04519450800915332,0.010164445374828461,True
671,endocrine|integumentary,0.0013089005235602095,0.09496567505720824,0.01339035579212775,True
672,sense of self|emotion,0.017139400457050678,0.5034324942791762,0.034045081816959755,True
673,sense of self|global nervous system,0.018125323666494043,0.505720823798627,0.03584057213691356,True
674,sense of self|immunologic,0.0125,0.4376430205949657,0.028524804177545694,True
675,sense of self|motor,0.011516314779270632,0.42219679633867274,0.027203403019141977,True
676,sense of self|misclassified,0.01840066408411732,0.511441647597254,0.035978032236059374,True
677,sense of self|gastrointestinal,0.01270513499205929,0.4405034324942792,0.028782822516905244,True
678,sense of self|song references,0.028571428571428574,0.6052631578947368,0.04685071026534442,True
679,sense of self|cardiovascular,0.012409513960703205,0.43592677345537756,0.028466969033214176,True
680,sense of self|genitourinary,0.024317912218268088,0.5583524027459954,0.042843137254901964,True
681,sense of self|oncologic,0.012879484820607176,0.44450800915331806,0.02893745432701972,True
682,sense of self|written media references,0.027573529411764705,0.5949656750572082,0.04632371814150095,True
683,sense of self|chemical process,0.024960998439937602,0.5640732265446224,0.042843137254901964,True
684,sense of self|metabolic,0.02459016393442623,0.5594965675057209,0.042843137254901964,True
685,sense of self|hematologic,0.008333333333333335,0.35183066361556065,0.023456608816335506,True
686,sense of self|musculoskeletal,0.01666666666666667,0.49084668192219677,0.033563748079877116,True
687,sense of self|place references,0.015822784810126583,0.4731121281464531,0.03310982308595674,True
688,sense of self|property of toxin,0.01583024587403166,0.4754004576659039,0.03310982308595674,True
689,sense of self|somatic sensation,0.015873015873015872,0.4782608695652174,0.03310982308595674,True
690,sense of self|neurologic disorder,0.01818181818181818,0.5068649885583524,0.03587112661604761,True
691,sense of self|perception,0.02181521231917872,0.5446224256292906,0.04005566295580294,True
693,sense of self|use of substance,0.014514608859566446,0.459954233409611,0.03155663717229123,True
694,sense of self|sexual activity,0.015187849720223821,0.465675057208238,0.03261469448519808,True
695,sense of self|uninterpretable,0.015691773504273504,0.47139588100686497,0.03310982308595674,True
696,sense of self|respiratory,0.017080745341614908,0.5017162471395881,0.03400585746827205,True
699,sense of self|esp,0.027614024201054917,0.5961098398169337,0.04632371814150095,True
700,sense of self|infectious,0.016420361247947456,0.48226544622425627,0.033563748079877116,True
701,sense of self|cognitive ability,0.02022342064714946,0.5240274599542334,0.03857697740112995,True
702,sense of self|behavior,0.02054442732408834,0.5274599542334096,0.03857697740112995,True
703,sense of self|integumentary,0.017015706806282723,0.5,0.03400585746827205,True
704,use of substance|emotion,0.037908321010888556,0.6613272311212814,0.05729774209008129,False
705,use of substance|global nervous system,0.047125841532884516,0.7677345537757437,0.061357722263785684,False
706,use of substance|immunologic,0.05,0.7980549199084668,0.062106724337071095,False
707,use of substance|motor,0.06333973128598848,0.8935926773455377,0.0708821064583277,False
708,use of substance|misclassified,0.040121748754842285,0.6773455377574371,0.0592337979927908,False
709,use of substance|gastrointestinal,0.06140815246161991,0.8718535469107551,0.0701219512195122,False
710,use of substance|song references,0.08571428571428572,0.9307780320366132,0.09191936897458369,False
711,use of substance|cardiovascular,0.05635987590486039,0.8455377574370709,0.0666556583773315,False
712,use of substance|genitourinary,0.04448398576512455,0.7322654462242563,0.060584560682422406,False
713,use of substance|oncologic,0.05887764489420424,0.8592677345537757,0.06845619360588169,False
714,use of substance|written media references,0.034926470588235295,0.6481693363844394,0.053837275651001146,False
715,use of substance|chemical process,0.03978159126365055,0.6727688787185355,0.05913114075583432,False
716,use of substance|metabolic,0.06557377049180328,0.9004576659038902,0.0728227133543025,False
717,use of substance|hematologic,0.06666666666666668,0.9038901601830663,0.0736620311841551,False
718,use of substance|musculoskeletal,0.03333333333333334,0.6361556064073226,0.05202380952380953,False
719,use of substance|place references,0.06329113924050633,0.8924485125858124,0.0708821064583277,False
720,use of substance|property of toxin,0.04968002694509936,0.7906178489702517,0.062106724337071095,False
721,use of substance|somatic sensation,0.07407407407407407,0.9153318077803204,0.08092592592592592,False
722,use of substance|neurologic disorder,0.04168962350780533,0.6956521739130435,0.059690087472832734,False
723,use of substance|perception,0.042230517965468964,0.7036613272311213,0.05998611437789614,False
724,use of substance|endocrine,0.04166666666666667,0.6916475972540046,0.059690087472832734,False
725,use of substance|sense of self,0.03563165201295697,0.6510297482837528,0.054665999499624716,False
726,use of substance|sexual activity,0.04796163069544364,0.778604118993135,0.06155428080443134,False
727,use of substance|uninterpretable,0.040331196581196584,0.6784897025171625,0.05940355940355941,False
728,use of substance|respiratory,0.04503105590062112,0.7391304347826086,0.06080499898805909,False
729,use of substance|activity references,0.125,0.9965675057208238,0.1252866972477064,False
731,use of substance|esp,0.03568104250698107,0.6521739130434783,0.054665999499624716,False
732,use of substance|infectious,0.054187192118226604,0.8335240274599542,0.06496515515203377,False
733,use of substance|cognitive ability,0.04429892141756549,0.7288329519450801,0.060584560682422406,False
734,use of substance|behavior,0.04006163328197226,0.6762013729977117,0.0592337979927908,False
735,use of substance|integumentary,0.041884816753926704,0.700228832951945,0.059690087472832734,False
736,sexual activity|emotion,0.009006586906842317,0.36727688787185353,0.024467719780219783,True
737,sexual activity|global nervous system,0.010357327809425167,0.39588100686498856,0.026162729784501723,True
738,sexual activity|immunologic,0.025,0.5743707093821511,0.042843137254901964,True
739,sexual activity|motor,0.011516314779270632,0.42219679633867274,0.027203403019141977,True
740,sexual activity|misclassified,0.01079136690647482,0.4061784897025172,0.026568041341574627,True
741,sexual activity|gastrointestinal,0.0092641609317099,0.37414187643020597,0.024750325662179766,True
743,sexual activity|cardiovascular,0.015511892450879005,0.4691075514874142,0.03306681463919085,True
744,sexual activity|genitourinary,0.022538552787663108,0.5480549199084668,0.04112462450191557,True
745,sexual activity|oncologic,0.012879484820607176,0.44450800915331806,0.02893745432701972,True
746,sexual activity|written media references,0.011029411764705881,0.4107551487414188,0.026851548418810416,True
747,sexual activity|chemical process,0.020280811232449302,0.5251716247139588,0.03857697740112995,True
748,sexual activity|metabolic,0.010245901639344262,0.39187643020594964,0.026107632748649807,True
749,sexual activity|hematologic,0.05,0.7980549199084668,0.062106724337071095,False
750,sexual activity|musculoskeletal,0.01666666666666667,0.49084668192219677,0.033563748079877116,True
751,sexual activity|place references,0.012658227848101267,0.43935926773455375,0.028782822516905244,True
752,sexual activity|property of toxin,0.00842034355001684,0.35697940503432496,0.023587757252290762,True
753,sexual activity|somatic sensation,0.015873015873015872,0.4782608695652174,0.03310982308595674,True
754,sexual activity|neurologic disorder,0.009366391184573003,0.37757437070938216,0.02480674513732365,True
755,sexual activity|perception,0.008516098926738217,0.35926773455377575,0.023704046057226758,True
756,sexual activity|endocrine,0.020833333333333336,0.5360411899313501,0.03857697740112995,True
757,sexual activity|sense of self,0.008792225821378992,0.36384439359267734,0.0240910719700102,True
758,sexual activity|use of substance,0.011310084825636191,0.41647597254004576,0.027156632246170414,True
759,sexual activity|uninterpretable,0.009014423076923078,0.3684210526315789,0.024467719780219783,True
760,sexual activity|respiratory,0.017080745341614908,0.5017162471395881,0.03400585746827205,True
763,sexual activity|esp,0.007136208501396214,0.324370709382151,0.021916357861302277,True
764,sexual activity|infectious,0.016420361247947456,0.48226544622425627,0.033563748079877116,True
765,sexual activity|cognitive ability,0.01059322033898305,0.40217391304347827,0.026284272266645866,True
766,sexual activity|behavior,0.00975860297894196,0.38443935926773454,0.02538398512974784,True
767,sexual activity|integumentary,0.013089005235602094,0.4462242562929062,0.029332796348503155,True
768,uninterpretable|emotion,0.11325446968678585,0.9725400457665904,0.11645224294853039,False
769,uninterpretable|global nervous system,0.11254962886242016,0.9691075514874142,0.11613739743300498,False
770,uninterpretable|immunologic,0.08125,0.9233409610983981,0.08799566294919456,False
771,uninterpretable|motor,0.09213051823416506,0.9359267734553776,0.09843774197635728,False
772,uninterpretable|misclassified,0.12880464858882126,0.9988558352402745,0.12895219114161488,False
773,uninterpretable|gastrointestinal,0.10825833774483855,0.9588100686498856,0.11290905392480774,False
774,uninterpretable|song references,0.08571428571428572,0.9307780320366132,0.09191936897458369,False
775,uninterpretable|cardiovascular,0.09152016546018614,0.9347826086956522,0.09790529328298982,False
776,uninterpretable|genitourinary,0.10498220640569395,0.948512585812357,0.1106526689074987,False
777,uninterpretable|oncologic,0.11499540018399265,0.9782608695652174,0.11755085352141471,False
778,uninterpretable|written media references,0.12316176470588235,0.994279176201373,0.12387040546943748,False
779,uninterpretable|chemical process,0.11310452418096725,0.9702517162471396,0.11645224294853039,False
780,uninterpretable|metabolic,0.12295081967213115,0.9931350114416476,0.12380071013069426,False
781,uninterpretable|hematologic,0.1,0.9422196796338673,0.10606796116504856,False
782,uninterpretable|musculoskeletal,0.11666666666666667,0.982837528604119,0.11870391928599147,False
783,uninterpretable|place references,0.11392405063291139,0.9759725400457666,0.1167287459005446,False
784,uninterpretable|property of toxin,0.10963287302121927,0.9645308924485125,0.11366444960918819,False
785,uninterpretable|somatic sensation,0.10582010582010581,0.9508009153318078,0.1112957550984025,False
786,uninterpretable|neurologic disorder,0.1147842056932966,0.977116704805492,0.1174723603933738,False
787,uninterpretable|perception,0.12260849276714884,0.9919908466819222,0.12359841139387323,False
